url,id,parent,label_it,level
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/concetto/0101-1-1-1A-1,0101-1-1-1A-1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/sub_settore/A.1,Anchilostomiasi,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/concetto/0101-1-1-1I-1,0101-1-1-1I-1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/sub_settore/I.1,"Piombo,leghe e suoi composti inorganici",3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/concetto/0102-1-1-1I-1,0102-1-1-1I-1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/sub_settore/I.1,Composti organici del Piombo,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/concetto/0103-1-1-1I-1,0103-1-1-1I-1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/sub_settore/I.1,Piombo,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/concetto/0107-1-1-1I-1,0107-1-1-1I-1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/sub_settore/I.1,Piombo,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/concetto/0110-1-1-1I-1,0110-1-1-1I-1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/sub_settore/I.1,Piombo,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/concetto/0111-1-1-1I-1,0111-1-1-1I-1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/sub_settore/I.1,Piombo,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/concetto/0119-1-1-1I-1,0119-1-1-1I-1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/sub_settore/I.1,Piombo,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/concetto/0120-1-1-1I-1,0120-1-1-1I-1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/sub_settore/I.1,Piombo,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/concetto/0144-1-1-1I-1,0144-1-1-1I-1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_tecnopatia/sub_settore/I.1,Piombo,3
